audit_id,document_id,document_title,document_type,business_area,plant,owner_id,status,rule_id,rule_name,severity,issue_detected,issue_description,recommended_action,target_resolution_days,data_quality_score,risk_category,total_issues,critical_issues,high_issues,medium_issues,low_issues
AUD-001534,DOC-10887,Operational Work Instruction - DOC-10887,Work Instruction,Supply Chain,CHI-02,OWN-007,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001545,DOC-10894,Service Contract Agreement - DOC-10894,Contract,Operations,QRO-01,OWN-045,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001547,DOC-10897,Service Contract Agreement - DOC-10897,Contract,Quality,CHI-01,OWN-018,Obsolete,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,60,Medium Risk,2,1,0,1,0
AUD-001553,DOC-10901,Regulatory Compliance Document - DOC-10901,Compliance Document,Quality,CHI-01,OWN-014,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001556,DOC-10906,Quality Inspection Record - DOC-10906,Quality Record,Operations,CHI-01,OWN-013,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001578,DOC-10916,Non-Disclosure Agreement - DOC-10916,NDA,Finance,CHI-02,OWN-011,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001583,DOC-10918,Non-Disclosure Agreement - DOC-10918,NDA,Engineering,CHI-01,OWN-044,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001589,DOC-10922,Service Contract Agreement - DOC-10922,Contract,Operations,CHI-02,OWN-028,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001591,DOC-10923,Service Contract Agreement - DOC-10923,Contract,Engineering,CHI-02,OWN-044,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,60,Medium Risk,2,1,0,1,0
AUD-001598,DOC-10928,Regulatory Compliance Document - DOC-10928,Compliance Document,Operations,MTY-01,OWN-016,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001603,DOC-10931,Quality Inspection Record - DOC-10931,Quality Record,Engineering,CHI-02,OWN-045,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001609,DOC-10933,Standard Operating Procedure - DOC-10933,SOP,Finance,MTY-01,OWN-046,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001611,DOC-10935,Service Contract Agreement - DOC-10935,Contract,Engineering,CHI-01,OWN-003,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001622,DOC-10943,Standard Operating Procedure - DOC-10943,SOP,Finance,CHI-01,OWN-016,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001625,DOC-10945,Standard Operating Procedure - DOC-10945,SOP,Program Management,CHI-01,OWN-046,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,60,Medium Risk,2,1,0,1,0
AUD-001627,DOC-10947,Regulatory Compliance Document - DOC-10947,Compliance Document,Engineering,ELP-01,OWN-022,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001638,DOC-10953,Operational Work Instruction - DOC-10953,Work Instruction,Engineering,QRO-01,OWN-043,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001649,DOC-10959,Standard Operating Procedure - DOC-10959,SOP,Engineering,QRO-01,OWN-020,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,60,Medium Risk,2,1,0,1,0
AUD-001651,DOC-10960,Operational Work Instruction - DOC-10960,Work Instruction,Program Management,CHI-02,OWN-029,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001691,DOC-10987,Regulatory Compliance Document - DOC-10987,Compliance Document,Finance,QRO-01,OWN-047,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001693,DOC-10989,Service Contract Agreement - DOC-10989,Contract,Program Management,QRO-01,OWN-001,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,60,Medium Risk,2,1,0,1,0
AUD-001703,DOC-10996,Regulatory Compliance Document - DOC-10996,Compliance Document,Program Management,MTY-01,OWN-020,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,60,Medium Risk,2,1,0,1,0
AUD-000720,DOC-10425,Non-Disclosure Agreement - DOC-10425,NDA,Program Management,,OWN-050,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,65,Medium Risk,3,0,1,1,1
AUD-001328,DOC-10768,Non-Disclosure Agreement - DOC-10768,NDA,,CHI-02,OWN-007,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,65,Medium Risk,3,0,1,1,1
AUD-001619,DOC-10942,Regulatory Compliance Document - DOC-10942,Compliance Document,,CHI-02,OWN-030,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,65,Medium Risk,3,0,1,1,1
AUD-000078,DOC-10038,Non-Disclosure Agreement - DOC-10038,NDA,Engineering,CHI-02,,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000356,DOC-10209,Operational Work Instruction - DOC-10209,Work Instruction,Program Management,CHI-02,OWN-040,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,70,Medium Risk,2,0,1,1,0
AUD-000362,DOC-10214,Non-Disclosure Agreement - DOC-10214,NDA,Quality,MTY-01,,Active,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,70,Medium Risk,2,0,1,1,0
AUD-000391,DOC-10231,Quality Inspection Record - DOC-10231,Quality Record,Supply Chain,QRO-01,OWN-012,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000410,DOC-10245,Operational Work Instruction - DOC-10245,Work Instruction,Quality,CHI-02,OWN-037,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,70,Medium Risk,2,0,1,1,0
AUD-000439,DOC-10259,Non-Disclosure Agreement - DOC-10259,NDA,Operations,CHI-01,OWN-002,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000651,DOC-10374,Regulatory Compliance Document - DOC-10374,Compliance Document,Operations,CHI-01,OWN-050,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-000701,DOC-10409,Regulatory Compliance Document - DOC-10409,Compliance Document,Finance,ELP-01,OWN-019,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-000705,DOC-10413,Service Contract Agreement - DOC-10413,Contract,Operations,MTY-01,,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-000717,DOC-10424,Operational Work Instruction - DOC-10424,Work Instruction,Operations,CHI-01,OWN-026,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-000819,DOC-10488,Non-Disclosure Agreement - DOC-10488,NDA,Compliance,ELP-01,OWN-026,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-000895,DOC-10530,Standard Operating Procedure - DOC-10530,SOP,Quality,ELP-01,OWN-002,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000916,DOC-10539,Operational Work Instruction - DOC-10539,Work Instruction,Finance,MTY-01,OWN-012,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000931,DOC-10547,Quality Inspection Record - DOC-10547,Quality Record,Supply Chain,ELP-01,,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-000997,DOC-10584,Standard Operating Procedure - DOC-10584,SOP,Engineering,QRO-01,OWN-036,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001049,DOC-10610,Operational Work Instruction - DOC-10610,Work Instruction,Engineering,CHI-01,OWN-030,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,70,Medium Risk,2,0,1,1,0
AUD-001099,DOC-10640,Operational Work Instruction - DOC-10640,Work Instruction,Compliance,MTY-01,,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001161,DOC-10670,Quality Inspection Record - DOC-10670,Quality Record,Finance,MTY-01,OWN-041,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,70,Medium Risk,2,0,1,1,0
AUD-001199,DOC-10696,Standard Operating Procedure - DOC-10696,SOP,Finance,ELP-01,OWN-012,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001248,DOC-10721,Quality Inspection Record - DOC-10721,Quality Record,Quality,QRO-01,OWN-050,Pending Approval,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,70,Medium Risk,2,0,1,1,0
AUD-001261,DOC-10727,Regulatory Compliance Document - DOC-10727,Compliance Document,Operations,CHI-02,,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001295,DOC-10749,Operational Work Instruction - DOC-10749,Work Instruction,Program Management,CHI-02,,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001332,DOC-10769,Operational Work Instruction - DOC-10769,Work Instruction,Program Management,CHI-02,OWN-030,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,70,Medium Risk,2,0,1,1,0
AUD-001361,DOC-10787,Quality Inspection Record - DOC-10787,Quality Record,Quality,MTY-01,OWN-002,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001364,DOC-10789,Operational Work Instruction - DOC-10789,Work Instruction,Supply Chain,CHI-01,,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001387,DOC-10804,Non-Disclosure Agreement - DOC-10804,NDA,Operations,ELP-01,OWN-049,Expired,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,70,Medium Risk,2,0,1,1,0
AUD-001390,DOC-10805,Quality Inspection Record - DOC-10805,Quality Record,Supply Chain,ELP-01,OWN-023,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,70,Medium Risk,2,0,1,1,0
AUD-001411,DOC-10815,Regulatory Compliance Document - DOC-10815,Compliance Document,Supply Chain,CHI-02,OWN-027,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001423,DOC-10820,Quality Inspection Record - DOC-10820,Quality Record,Engineering,MTY-01,OWN-031,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001515,DOC-10876,Operational Work Instruction - DOC-10876,Work Instruction,Compliance,CHI-02,OWN-012,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,70,Medium Risk,2,0,1,1,0
AUD-001517,DOC-10877,Operational Work Instruction - DOC-10877,Work Instruction,Program Management,ELP-01,OWN-019,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001635,DOC-10952,Operational Work Instruction - DOC-10952,Work Instruction,Quality,ELP-01,OWN-020,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,70,Medium Risk,2,0,1,1,0
AUD-001701,DOC-10995,Quality Inspection Record - DOC-10995,Quality Record,Engineering,CHI-02,OWN-019,Pending Approval,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,70,Medium Risk,2,0,1,1,0
AUD-000882,DOC-10523,Quality Inspection Record - DOC-10523,Quality Record,,ELP-01,OWN-013,Draft,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,75,Low Risk,3,0,0,2,1
AUD-000883,DOC-10523,Quality Inspection Record - DOC-10523,Quality Record,,ELP-01,OWN-013,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,75,Low Risk,3,0,0,2,1
AUD-000310,DOC-10174,Non-Disclosure Agreement - DOC-10174,NDA,Engineering,MTY-01,OWN-034,Draft,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,80,Low Risk,2,0,0,2,0
AUD-000311,DOC-10174,Non-Disclosure Agreement - DOC-10174,NDA,Engineering,MTY-01,OWN-034,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,80,Low Risk,2,0,0,2,0
AUD-000424,DOC-10251,Standard Operating Procedure - DOC-10251,SOP,Program Management,CHI-01,OWN-029,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,80,Low Risk,2,0,0,2,0
AUD-000425,DOC-10251,Standard Operating Procedure - DOC-10251,SOP,Program Management,CHI-01,OWN-029,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,80,Low Risk,2,0,0,2,0
AUD-000547,DOC-10317,Quality Inspection Record - DOC-10317,Quality Record,Compliance,CHI-01,OWN-042,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,80,Low Risk,2,0,0,2,0
AUD-000548,DOC-10317,Quality Inspection Record - DOC-10317,Quality Record,Compliance,CHI-01,OWN-042,Active,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,80,Low Risk,2,0,0,2,0
AUD-000687,DOC-10398,Non-Disclosure Agreement - DOC-10398,NDA,Operations,MTY-01,OWN-036,Draft,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,80,Low Risk,2,0,0,2,0
AUD-000688,DOC-10398,Non-Disclosure Agreement - DOC-10398,NDA,Operations,MTY-01,OWN-036,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,80,Low Risk,2,0,0,2,0
AUD-001218,DOC-10706,Non-Disclosure Agreement - DOC-10706,NDA,Engineering,CHI-02,OWN-010,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,80,Low Risk,2,0,0,2,0
AUD-001219,DOC-10706,Non-Disclosure Agreement - DOC-10706,NDA,Engineering,CHI-02,OWN-010,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,80,Low Risk,2,0,0,2,0
AUD-001290,DOC-10746,Operational Work Instruction - DOC-10746,Work Instruction,Finance,ELP-01,OWN-042,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,80,Low Risk,2,0,0,2,0
AUD-001291,DOC-10746,Operational Work Instruction - DOC-10746,Work Instruction,Finance,ELP-01,OWN-042,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,80,Low Risk,2,0,0,2,0
AUD-001512,DOC-10875,Standard Operating Procedure - DOC-10875,SOP,Supply Chain,ELP-01,OWN-026,Draft,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,80,Low Risk,2,0,0,2,0
AUD-001513,DOC-10875,Standard Operating Procedure - DOC-10875,SOP,Supply Chain,ELP-01,OWN-026,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,80,Low Risk,2,0,0,2,0
AUD-001695,DOC-10991,Standard Operating Procedure - DOC-10991,SOP,Supply Chain,QRO-01,OWN-022,Draft,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,80,Low Risk,2,0,0,2,0
AUD-001696,DOC-10991,Standard Operating Procedure - DOC-10991,SOP,Supply Chain,QRO-01,OWN-022,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,80,Low Risk,2,0,0,2,0
AUD-000051,DOC-10026,Regulatory Compliance Document - DOC-10026,Compliance Document,,MTY-01,OWN-026,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,85,Low Risk,2,0,0,1,1
AUD-000224,DOC-10123,Standard Operating Procedure - DOC-10123,SOP,Operations,,OWN-033,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,85,Low Risk,2,0,0,1,1
AUD-000496,DOC-10290,Regulatory Compliance Document - DOC-10290,Compliance Document,,CHI-02,OWN-007,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,85,Low Risk,2,0,0,1,1
AUD-000534,DOC-10308,Non-Disclosure Agreement - DOC-10308,NDA,Program Management,,OWN-043,Pending Approval,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,85,Low Risk,2,0,0,1,1
AUD-000588,DOC-10341,Quality Inspection Record - DOC-10341,Quality Record,,MTY-01,OWN-017,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,85,Low Risk,2,0,0,1,1
AUD-000652,DOC-10375,Regulatory Compliance Document - DOC-10375,Compliance Document,,ELP-01,OWN-020,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,85,Low Risk,2,0,0,1,1
AUD-000692,DOC-10401,Operational Work Instruction - DOC-10401,Work Instruction,,MTY-01,OWN-047,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,85,Low Risk,2,0,0,1,1
AUD-000959,DOC-10566,Quality Inspection Record - DOC-10566,Quality Record,,CHI-02,OWN-036,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,85,Low Risk,2,0,0,1,1
AUD-001200,DOC-10698,Quality Inspection Record - DOC-10698,Quality Record,,ELP-01,OWN-001,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,85,Low Risk,2,0,0,1,1
AUD-000002,DOC-10003,Non-Disclosure Agreement - DOC-10003,NDA,Finance,CHI-01,OWN-034,Obsolete,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000036,DOC-10017,Regulatory Compliance Document - DOC-10017,Compliance Document,Finance,ELP-01,OWN-036,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000050,DOC-10025,Standard Operating Procedure - DOC-10025,SOP,Engineering,MTY-01,OWN-015,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000061,DOC-10030,Quality Inspection Record - DOC-10030,Quality Record,Program Management,QRO-01,OWN-046,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000072,DOC-10035,Regulatory Compliance Document - DOC-10035,Compliance Document,Operations,CHI-02,OWN-046,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000079,DOC-10039,Regulatory Compliance Document - DOC-10039,Compliance Document,Supply Chain,CHI-01,OWN-031,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000088,DOC-10045,Regulatory Compliance Document - DOC-10045,Compliance Document,Supply Chain,CHI-01,OWN-006,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000089,DOC-10046,Service Contract Agreement - DOC-10046,Contract,Finance,MTY-01,OWN-049,Pending Approval,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000090,DOC-10047,Regulatory Compliance Document - DOC-10047,Compliance Document,Engineering,MTY-01,OWN-021,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000105,DOC-10057,Regulatory Compliance Document - DOC-10057,Compliance Document,Supply Chain,CHI-01,OWN-049,Expired,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000106,DOC-10058,Standard Operating Procedure - DOC-10058,SOP,Supply Chain,QRO-01,OWN-016,Obsolete,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000117,DOC-10066,Non-Disclosure Agreement - DOC-10066,NDA,Quality,CHI-01,OWN-005,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000134,DOC-10077,Non-Disclosure Agreement - DOC-10077,NDA,Program Management,MTY-01,OWN-036,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000222,DOC-10121,Non-Disclosure Agreement - DOC-10121,NDA,Engineering,MTY-01,OWN-040,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000223,DOC-10122,Service Contract Agreement - DOC-10122,Contract,Finance,CHI-02,OWN-004,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000231,DOC-10126,Operational Work Instruction - DOC-10126,Work Instruction,Supply Chain,MTY-01,OWN-028,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000236,DOC-10131,Quality Inspection Record - DOC-10131,Quality Record,Quality,CHI-01,OWN-034,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000256,DOC-10140,Non-Disclosure Agreement - DOC-10140,NDA,Quality,CHI-01,OWN-034,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000286,DOC-10157,Regulatory Compliance Document - DOC-10157,Compliance Document,Operations,CHI-02,OWN-003,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000308,DOC-10172,Operational Work Instruction - DOC-10172,Work Instruction,Quality,CHI-01,OWN-006,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000314,DOC-10177,Regulatory Compliance Document - DOC-10177,Compliance Document,Operations,ELP-01,OWN-048,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000327,DOC-10190,Standard Operating Procedure - DOC-10190,SOP,Compliance,MTY-01,OWN-001,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
